# TILEID RA DEC N
2394	342.18	-8.02	15210
2395	344.93	-8.03	7453
2396	347.66	-8.03	30657
2397	350.40	-8.02	31865
2398	353.14	-8.01	29288
2399	355.88	-8.00	27846
2400	358.63	-7.99	28168
2406	341.37	-13.09	8301
2407	340.39	-10.55	9033
2408	343.23	-10.61	14630
2409	346.04	-10.64	24533
2410	348.84	-10.65	32523
2411	351.63	-10.65	29783
2412	354.42	-10.64	21384
2413	357.21	-10.63	29084
2414	0.00	-10.63	30348
2419	344.28	-13.18	3692
2420	347.16	-13.23	13188
2421	350.02	-13.25	21799
2422	352.88	-13.25	26972
2423	355.73	-13.25	20790
2424	358.58	-13.24	19488
2448	271.64	33.59	5374
2723	182.70	0.00	31427
2724	185.40	0.00	32802
2725	188.09	0.00	32054
2726	204.97	19.88	32612
2727	193.44	0.00	32045
2728	206.78	14.84	30993
2729	207.65	12.32	32327
2730	201.39	0.00	33716
2731	209.33	7.31	32906
2732	210.16	4.80	33868
2733	209.39	0.00	33739
2734	208.05	2.66	35173
2735	205.37	2.71	35551
2736	202.72	2.71	34560
2737	200.08	2.71	33363
2738	197.44	2.70	32087
2739	194.78	2.70	38421
2740	192.11	2.69	35996
2741	189.44	2.68	33421
2742	186.75	2.68	30413
2743	184.05	2.67	33745
2744	181.35	2.67	33992
2745	198.63	27.77	32552
2746	199.74	25.26	32181
2747	200.80	22.74	32268
2748	201.80	20.23	30814
2749	202.77	17.71	32498
2750	203.69	15.20	33150
2751	204.59	12.69	32309
2752	205.46	10.19	34081
2753	206.32	7.69	33732
2754	207.17	5.19	34723
2755	204.34	5.33	34489
2756	201.61	5.37	34729
2757	198.91	5.38	34033
2758	196.22	5.38	35850
2759	193.53	5.38	34904
2760	190.84	5.37	34108
2761	188.14	5.35	32021
2762	185.43	5.34	32923
2763	182.72	5.34	31822
2764	180.00	5.33	30677
2765	196.45	25.49	32262
2766	197.58	22.99	32056
2767	198.65	20.48	32708
2768	199.67	17.97	34287
2769	200.64	15.46	32771
2770	201.59	12.94	32270
2771	202.51	10.42	32935
2772	203.42	7.89	33908
2773	200.59	7.98	32719
2774	197.82	8.02	34178
2775	195.07	8.03	34662
2776	192.34	8.03	33743
2777	189.60	8.02	33997
2778	186.86	8.01	34267
2779	184.12	8.00	31775
2780	181.37	7.99	31137
2781	193.17	25.65	32637
2782	194.38	23.16	32238
2783	195.52	20.66	31820
2784	196.60	18.15	34406
2785	197.63	15.63	33287
2786	198.63	13.09	33091
2787	199.61	10.55	33088
2788	196.77	10.61	33964
2789	193.96	10.64	33999
2790	191.16	10.65	32633
2791	188.37	10.65	34080
2792	185.58	10.64	34465
2793	182.79	10.63	33617
2794	180.00	10.63	33735
2795	191.18	23.27	33083
2796	192.40	20.78	32228
2797	193.55	18.26	32327
2798	194.66	15.73	32699
2799	195.72	13.18	32254
2800	192.84	13.23	31868
2801	189.98	13.25	33520
2802	187.12	13.25	33436
2803	184.27	13.25	31773
2804	181.42	13.24	34417
2805	187.98	23.34	33113
2806	189.29	20.85	30001
2807	190.53	18.33	32858
2808	191.70	15.79	33923
2809	188.77	15.82	36136
2810	185.84	15.83	32303
2811	182.92	15.83	34094
2812	180.00	15.83	32611
2813	186.19	20.88	30989
2814	187.51	18.36	32616
2815	184.50	18.38	31356
2816	181.50	18.38	32414
2817	183.09	20.90	30725
2913	199.76	32.52	21909
2914	198.56	35.02	5
2932	194.90	35.21	2028
2933	196.22	32.75	28499
2934	197.46	30.26	32310
2935	162.54	30.26	32296
2936	163.78	32.75	24446
2937	165.10	35.21	2522
2952	192.65	32.89	24513
2953	193.99	30.45	32551
2954	195.26	27.98	32025
2955	166.01	30.45	31299
2956	167.35	32.89	27947
2968	189.05	32.97	16062
2969	190.51	30.56	31544
2970	191.88	28.12	31673
2971	168.12	28.12	32225
2972	169.49	30.56	33092
2973	170.95	32.97	17183
2980	183.75	35.37	2
2981	185.44	33.01	24382
2982	187.02	30.62	31407
2983	188.50	28.20	33809
2984	189.88	25.75	32008
2985	171.50	28.20	31784
2986	172.98	30.62	32004
2987	174.56	33.01	21489
2988	176.25	35.37	108
2990	180.00	35.37	1382
2991	181.81	33.02	22461
2992	183.51	30.65	32297
2993	185.10	28.24	32441
2994	186.59	25.81	36184
2995	173.41	25.81	32403
2996	174.90	28.24	32052
2997	176.49	30.65	30032
2998	178.19	33.02	22257
2999	180.00	30.66	31077
3000	181.70	28.26	33040
3001	183.30	25.83	33536
3002	184.79	23.38	32856
3003	176.70	25.83	33190
3004	178.30	28.26	33587
3005	180.00	25.84	32558
3006	181.60	23.39	32994
3007	178.40	23.39	33230
3109	137.73	-7.58	32039
3111	142.05	-4.51	31417
3112	144.20	-2.96	30137
3113	149.00	-2.21	30738
3114	146.88	-4.31	28663
3115	147.66	-6.87	32235
3133	142.58	-7.47	33873
3134	144.73	-5.92	29330
3220	203.28	32.19	29453
3221	202.19	34.73	740
3240	205.77	34.35	5783
3256	209.31	33.86	13852
3280	215.47	35.23	5113
3391	190.77	0.00	32764
3393	196.10	0.00	32836
3394	198.75	0.00	33539
3396	204.03	0.00	34308
3397	206.67	0.00	34192
3398	211.00	-2.21	32372
3399	208.05	-2.66	34559
3400	207.17	-5.19	33726
3401	206.32	-7.69	35910
3410	181.35	-2.67	33187
3411	184.05	-2.67	33270
3412	186.75	-2.68	32401
3413	189.44	-2.68	31851
3414	192.11	-2.69	31473
3415	194.78	-2.70	35768
3416	197.44	-2.70	35876
3417	200.08	-2.71	33710
3418	202.72	-2.71	36046
3419	205.37	-2.71	32536
3420	204.34	-5.33	34356
3421	203.42	-7.89	35685
3430	182.72	-5.34	33234
3431	185.43	-5.34	32901
3432	188.14	-5.35	32533
3433	190.84	-5.37	33909
3434	193.53	-5.38	34448
3435	196.22	-5.38	36361
3436	198.91	-5.38	35991
3437	201.61	-5.37	35010
3438	200.59	-7.98	33797
3446	181.37	-7.99	31039
